"tanggal","stasiun","max"
"2014-03-28",DKI2 (Kelapa Gading),163.0000
"2014-03-29",DKI2 (Kelapa Gading),114.0000
"2014-03-30",DKI2 (Kelapa Gading),58.0000
"2014-03-31",DKI2 (Kelapa Gading),60.0000
"2014-05-01",DKI2 (Kelapa Gading),78.0000
"2014-05-02",DKI2 (Kelapa Gading),85.0000
"2014-05-03",DKI2 (Kelapa Gading),75.0000
"2014-05-04",DKI2 (Kelapa Gading),66.0000
"2014-05-05",DKI2 (Kelapa Gading),64.0000
"2014-05-06",DKI2 (Kelapa Gading),71.0000
"2014-05-07",DKI2 (Kelapa Gading),79.0000
"2014-05-08",DKI2 (Kelapa Gading),88.0000
"2014-05-09",DKI2 (Kelapa Gading),98.0000
"2014-05-10",DKI2 (Kelapa Gading),92.0000
"2014-05-11",DKI2 (Kelapa Gading),94.0000
"2014-05-12",DKI2 (Kelapa Gading),85.0000
"2014-05-13",DKI2 (Kelapa Gading),148.0000
"2014-05-14",DKI2 (Kelapa Gading),87.0000
"2014-05-15",DKI2 (Kelapa Gading),83.0000
"2014-05-16",DKI2 (Kelapa Gading),65.0000
"2014-05-17",DKI2 (Kelapa Gading),69.0000
"2014-05-18",DKI2 (Kelapa Gading),103.0000
"2014-05-19",DKI2 (Kelapa Gading),80.0000
"2014-05-20",DKI2 (Kelapa Gading),74.0000
"2014-05-21",DKI2 (Kelapa Gading),80.0000
"2014-05-22",DKI2 (Kelapa Gading),67.0000
"2014-05-23",DKI2 (Kelapa Gading),71.0000
"2014-05-24",DKI2 (Kelapa Gading),84.0000
"2014-05-25",DKI2 (Kelapa Gading),
"2014-05-26",DKI2 (Kelapa Gading),61.0000
"2014-05-27",DKI2 (Kelapa Gading),123.0000
"2014-05-28",DKI2 (Kelapa Gading),85.0000
"2014-05-29",DKI2 (Kelapa Gading),65.0000
"2014-05-30",DKI2 (Kelapa Gading),77.0000
"2014-05-31",DKI2 (Kelapa Gading),87.0000
"2014-11-01",DKI2 (Kelapa Gading),96.0000
"2014-11-02",DKI2 (Kelapa Gading),98.0000
"2014-11-03",DKI2 (Kelapa Gading),93.0000
"2014-11-04",DKI2 (Kelapa Gading),94.0000
"2014-11-05",DKI2 (Kelapa Gading),71.0000
"2014-11-06",DKI2 (Kelapa Gading),72.0000
"2014-11-07",DKI2 (Kelapa Gading),78.0000
"2014-11-08",DKI2 (Kelapa Gading),93.0000
"2014-11-09",DKI2 (Kelapa Gading),94.0000
"2014-11-10",DKI2 (Kelapa Gading),99.0000
"2014-11-11",DKI2 (Kelapa Gading),103.0000
"2014-11-12",DKI2 (Kelapa Gading),83.0000
"2014-11-13",DKI2 (Kelapa Gading),93.0000
"2014-11-14",DKI2 (Kelapa Gading),70.0000
"2014-11-15",DKI2 (Kelapa Gading),103.0000
"2014-11-16",DKI2 (Kelapa Gading),104.0000
"2014-11-17",DKI2 (Kelapa Gading),58.0000
"2014-11-18",DKI2 (Kelapa Gading),57.0000
"2014-11-19",DKI2 (Kelapa Gading),94.0000
"2014-11-20",DKI2 (Kelapa Gading),90.0000
"2014-11-21",DKI2 (Kelapa Gading),72.0000
"2014-11-22",DKI2 (Kelapa Gading),65.0000
"2014-11-23",DKI2 (Kelapa Gading),58.0000
"2014-11-24",DKI2 (Kelapa Gading),105.0000
"2014-11-25",DKI2 (Kelapa Gading),92.0000
"2014-11-26",DKI2 (Kelapa Gading),91.0000
"2014-11-27",DKI2 (Kelapa Gading),100.0000
"2014-11-28",DKI2 (Kelapa Gading),140.0000
"2014-11-29",DKI2 (Kelapa Gading),79.0000
"2014-11-30",DKI2 (Kelapa Gading),48.0000
"2014-10-01",DKI2 (Kelapa Gading),66.0000
"2014-10-02",DKI2 (Kelapa Gading),60.0000
"2014-10-03",DKI2 (Kelapa Gading),62.0000
"2014-10-04",DKI2 (Kelapa Gading),61.0000
"2014-10-05",DKI2 (Kelapa Gading),80.0000
"2014-10-06",DKI2 (Kelapa Gading),76.0000
"2014-10-07",DKI2 (Kelapa Gading),70.0000
"2014-10-08",DKI2 (Kelapa Gading),89.0000
"2014-10-09",DKI2 (Kelapa Gading),65.0000
"2014-10-10",DKI2 (Kelapa Gading),81.0000
"2014-10-11",DKI2 (Kelapa Gading),121.0000
"2014-10-12",DKI2 (Kelapa Gading),106.0000
"2014-10-13",DKI2 (Kelapa Gading),131.0000
"2014-10-14",DKI2 (Kelapa Gading),73.0000
"2014-10-15",DKI2 (Kelapa Gading),80.0000
"2014-10-16",DKI2 (Kelapa Gading),78.0000
"2014-10-17",DKI2 (Kelapa Gading),69.0000
"2014-10-18",DKI2 (Kelapa Gading),70.0000
"2014-10-19",DKI2 (Kelapa Gading),67.0000
"2014-10-20",DKI2 (Kelapa Gading),69.0000
"2014-10-21",DKI2 (Kelapa Gading),65.0000
"2014-10-22",DKI2 (Kelapa Gading),77.0000
"2014-10-23",DKI2 (Kelapa Gading),95.0000
"2014-10-24",DKI2 (Kelapa Gading),100.0000
"2014-10-25",DKI2 (Kelapa Gading),116.0000
"2014-10-26",DKI2 (Kelapa Gading),75.0000
"2014-10-27",DKI2 (Kelapa Gading),78.0000
"2014-10-28",DKI2 (Kelapa Gading),112.0000
"2014-10-29",DKI2 (Kelapa Gading),84.0000
"2014-10-30",DKI2 (Kelapa Gading),61.0000
"2014-10-31",DKI2 (Kelapa Gading),65.0000
"2014-09-01",DKI2 (Kelapa Gading),60.0000
"2014-09-02",DKI2 (Kelapa Gading),65.0000
"2014-09-03",DKI2 (Kelapa Gading),70.0000
"2014-09-04",DKI2 (Kelapa Gading),74.0000
"2014-09-05",DKI2 (Kelapa Gading),73.0000
"2014-09-06",DKI2 (Kelapa Gading),97.0000
"2014-09-07",DKI2 (Kelapa Gading),87.0000
"2014-09-08",DKI2 (Kelapa Gading),77.0000
"2014-09-09",DKI2 (Kelapa Gading),77.0000
"2014-09-10",DKI2 (Kelapa Gading),71.0000
"2014-09-11",DKI2 (Kelapa Gading),75.0000
"2014-09-12",DKI2 (Kelapa Gading),84.0000
"2014-09-13",DKI2 (Kelapa Gading),69.0000
"2014-09-14",DKI2 (Kelapa Gading),63.0000
"2014-09-15",DKI2 (Kelapa Gading),95.0000
"2014-09-16",DKI2 (Kelapa Gading),67.0000
"2014-09-17",DKI2 (Kelapa Gading),70.0000
"2014-09-18",DKI2 (Kelapa Gading),73.0000
"2014-09-19",DKI2 (Kelapa Gading),69.0000
"2014-09-20",DKI2 (Kelapa Gading),59.0000
"2014-09-21",DKI2 (Kelapa Gading),76.0000
"2014-09-22",DKI2 (Kelapa Gading),76.0000
"2014-09-23",DKI2 (Kelapa Gading),63.0000
"2014-09-24",DKI2 (Kelapa Gading),67.0000
"2014-09-25",DKI2 (Kelapa Gading),124.0000
"2014-09-26",DKI2 (Kelapa Gading),78.0000
"2014-09-27",DKI2 (Kelapa Gading),71.0000
"2014-09-28",DKI2 (Kelapa Gading),77.0000
"2014-09-29",DKI2 (Kelapa Gading),63.0000
"2014-09-30",DKI2 (Kelapa Gading),77.0000
"2015-08-01",DKI2 (Kelapa Gading),67.0000
"2015-08-02",DKI2 (Kelapa Gading),74.0000
"2015-08-03",DKI2 (Kelapa Gading),61.0000
"2015-08-04",DKI2 (Kelapa Gading),78.0000
"2015-08-05",DKI2 (Kelapa Gading),79.0000
"2015-08-06",DKI2 (Kelapa Gading),69.0000
"2015-08-07",DKI2 (Kelapa Gading),66.0000
"2015-08-08",DKI2 (Kelapa Gading),76.0000
"2015-08-09",DKI2 (Kelapa Gading),70.0000
"2015-08-10",DKI2 (Kelapa Gading),61.0000
"2015-08-11",DKI2 (Kelapa Gading),63.0000
"2015-08-12",DKI2 (Kelapa Gading),65.0000
"2015-08-13",DKI2 (Kelapa Gading),60.0000
"2015-08-14",DKI2 (Kelapa Gading),56.0000
"2015-08-15",DKI2 (Kelapa Gading),58.0000
"2015-08-16",DKI2 (Kelapa Gading),58.0000
"2015-08-17",DKI2 (Kelapa Gading),52.0000
"2015-08-18",DKI2 (Kelapa Gading),61.0000
"2015-08-19",DKI2 (Kelapa Gading),60.0000
"2015-08-20",DKI2 (Kelapa Gading),64.0000
"2015-08-21",DKI2 (Kelapa Gading),74.0000
"2015-08-22",DKI2 (Kelapa Gading),71.0000
"2015-08-23",DKI2 (Kelapa Gading),65.0000
"2015-08-24",DKI2 (Kelapa Gading),72.0000
"2015-08-25",DKI2 (Kelapa Gading),67.0000
"2015-08-26",DKI2 (Kelapa Gading),63.0000
"2015-08-27",DKI2 (Kelapa Gading),67.0000
"2015-08-28",DKI2 (Kelapa Gading),67.0000
"2015-08-29",DKI2 (Kelapa Gading),68.0000
"2015-08-30",DKI2 (Kelapa Gading),55.0000
"2015-08-31",DKI2 (Kelapa Gading),105.0000
"2015-04-01",DKI2 (Kelapa Gading),80.0000
"2015-04-02",DKI2 (Kelapa Gading),88.0000
"2015-04-03",DKI2 (Kelapa Gading),50.0000
"2015-04-04",DKI2 (Kelapa Gading),108.0000
"2015-04-05",DKI2 (Kelapa Gading),68.0000
"2015-04-06",DKI2 (Kelapa Gading),66.0000
"2015-04-07",DKI2 (Kelapa Gading),56.0000
"2015-04-08",DKI2 (Kelapa Gading),86.0000
"2015-04-09",DKI2 (Kelapa Gading),86.0000
"2015-04-10",DKI2 (Kelapa Gading),76.0000
"2015-04-11",DKI2 (Kelapa Gading),62.0000
"2015-04-12",DKI2 (Kelapa Gading),82.0000
"2015-04-13",DKI2 (Kelapa Gading),71.0000
"2015-04-14",DKI2 (Kelapa Gading),69.0000
"2015-04-15",DKI2 (Kelapa Gading),64.0000
"2015-04-16",DKI2 (Kelapa Gading),73.0000
"2015-04-17",DKI2 (Kelapa Gading),64.0000
"2015-04-18",DKI2 (Kelapa Gading),78.0000
"2015-04-19",DKI2 (Kelapa Gading),111.0000
"2015-04-20",DKI2 (Kelapa Gading),93.0000
"2015-04-21",DKI2 (Kelapa Gading),91.0000
"2015-04-22",DKI2 (Kelapa Gading),87.0000
"2015-04-23",DKI2 (Kelapa Gading),42.0000
"2015-04-24",DKI2 (Kelapa Gading),34.0000
"2015-04-25",DKI2 (Kelapa Gading),33.0000
"2015-04-26",DKI2 (Kelapa Gading),53.0000
"2015-04-27",DKI2 (Kelapa Gading),53.0000
"2015-04-28",DKI2 (Kelapa Gading),34.0000
"2015-04-29",DKI2 (Kelapa Gading),32.0000
"2015-04-30",DKI2 (Kelapa Gading),51.0000
"2015-12-01",DKI2 (Kelapa Gading),100.0000
"2015-12-02",DKI2 (Kelapa Gading),111.0000
"2015-12-03",DKI2 (Kelapa Gading),64.0000
"2015-12-04",DKI2 (Kelapa Gading),64.0000
"2015-12-05",DKI2 (Kelapa Gading),74.0000
"2015-12-06",DKI2 (Kelapa Gading),65.0000
"2015-12-07",DKI2 (Kelapa Gading),57.0000
"2015-12-08",DKI2 (Kelapa Gading),70.0000
"2015-12-09",DKI2 (Kelapa Gading),65.0000
"2015-12-10",DKI2 (Kelapa Gading),66.0000
"2015-12-11",DKI2 (Kelapa Gading),85.0000
"2015-12-12",DKI2 (Kelapa Gading),90.0000
"2015-12-13",DKI2 (Kelapa Gading),61.0000
"2015-12-14",DKI2 (Kelapa Gading),40.0000
"2015-12-15",DKI2 (Kelapa Gading),42.0000
"2015-12-16",DKI2 (Kelapa Gading),44.0000
"2015-12-17",DKI2 (Kelapa Gading),30.0000
"2015-12-18",DKI2 (Kelapa Gading),44.0000
"2015-12-19",DKI2 (Kelapa Gading),47.0000
"2015-12-20",DKI2 (Kelapa Gading),41.0000
"2015-12-21",DKI2 (Kelapa Gading),36.0000
"2015-12-22",DKI2 (Kelapa Gading),28.0000
"2015-12-23",DKI2 (Kelapa Gading),33.0000
"2015-12-24",DKI2 (Kelapa Gading),33.0000
"2015-12-25",DKI2 (Kelapa Gading),52.0000
"2015-12-26",DKI2 (Kelapa Gading),42.0000
"2015-12-27",DKI2 (Kelapa Gading),39.0000
"2015-12-28",DKI2 (Kelapa Gading),31.0000
"2015-12-29",DKI2 (Kelapa Gading),55.0000
"2015-12-30",DKI2 (Kelapa Gading),50.0000
"2015-12-31",DKI2 (Kelapa Gading),51.0000
"2015-02-01",DKI2 (Kelapa Gading),34.0000
"2015-02-02",DKI2 (Kelapa Gading),49.0000
"2015-02-03",DKI2 (Kelapa Gading),66.0000
"2015-02-04",DKI2 (Kelapa Gading),67.0000
"2015-02-05",DKI2 (Kelapa Gading),45.0000
"2015-02-06",DKI2 (Kelapa Gading),30.0000
"2015-02-07",DKI2 (Kelapa Gading),32.0000
"2015-02-08",DKI2 (Kelapa Gading),32.0000
"2015-02-09",DKI2 (Kelapa Gading),32.0000
"2015-02-10",DKI2 (Kelapa Gading),34.0000
"2015-02-11",DKI2 (Kelapa Gading),58.0000
"2015-02-12",DKI2 (Kelapa Gading),65.0000
"2015-02-13",DKI2 (Kelapa Gading),45.0000
"2015-02-14",DKI2 (Kelapa Gading),57.0000
"2015-02-15",DKI2 (Kelapa Gading),67.0000
"2015-02-16",DKI2 (Kelapa Gading),68.0000
"2015-02-17",DKI2 (Kelapa Gading),44.0000
"2015-02-18",DKI2 (Kelapa Gading),55.0000
"2015-02-19",DKI2 (Kelapa Gading),36.0000
"2015-02-20",DKI2 (Kelapa Gading),52.0000
"2015-02-21",DKI2 (Kelapa Gading),78.0000
"2015-02-22",DKI2 (Kelapa Gading),60.0000
"2015-02-23",DKI2 (Kelapa Gading),50.0000
"2015-02-24",DKI2 (Kelapa Gading),55.0000
"2015-02-25",DKI2 (Kelapa Gading),86.0000
"2015-02-26",DKI2 (Kelapa Gading),113.0000
"2015-02-27",DKI2 (Kelapa Gading),124.0000
"2015-02-28",DKI2 (Kelapa Gading),67.0000
"2015-01-01",DKI2 (Kelapa Gading),43.0000
"2015-01-02",DKI2 (Kelapa Gading),48.0000
"2015-01-03",DKI2 (Kelapa Gading),44.0000
"2015-01-04",DKI2 (Kelapa Gading),42.0000
"2015-01-05",DKI2 (Kelapa Gading),32.0000
"2015-01-06",DKI2 (Kelapa Gading),37.0000
"2015-01-07",DKI2 (Kelapa Gading),35.0000
"2015-01-08",DKI2 (Kelapa Gading),40.0000
"2015-01-09",DKI2 (Kelapa Gading),31.0000
"2015-01-10",DKI2 (Kelapa Gading),43.0000
"2015-01-11",DKI2 (Kelapa Gading),36.0000
"2015-01-12",DKI2 (Kelapa Gading),30.0000
"2015-01-13",DKI2 (Kelapa Gading),39.0000
"2015-01-14",DKI2 (Kelapa Gading),44.0000
"2015-01-15",DKI2 (Kelapa Gading),47.0000
"2015-01-16",DKI2 (Kelapa Gading),45.0000
"2015-01-17",DKI2 (Kelapa Gading),43.0000
"2015-01-18",DKI2 (Kelapa Gading),45.0000
"2015-01-19",DKI2 (Kelapa Gading),47.0000
"2015-01-20",DKI2 (Kelapa Gading),72.0000
"2015-01-21",DKI2 (Kelapa Gading),61.0000
"2015-01-22",DKI2 (Kelapa Gading),44.0000
"2015-01-23",DKI2 (Kelapa Gading),50.0000
"2015-01-24",DKI2 (Kelapa Gading),63.0000
"2015-01-25",DKI2 (Kelapa Gading),37.0000
"2015-01-26",DKI2 (Kelapa Gading),45.0000
"2015-01-27",DKI2 (Kelapa Gading),55.0000
"2015-01-28",DKI2 (Kelapa Gading),56.0000
"2015-01-29",DKI2 (Kelapa Gading),54.0000
"2015-01-30",DKI2 (Kelapa Gading),38.0000
"2015-01-31",DKI2 (Kelapa Gading),35.0000
"2015-07-01",DKI2 (Kelapa Gading),81.0000
"2015-07-02",DKI2 (Kelapa Gading),72.0000
"2015-07-03",DKI2 (Kelapa Gading),83.0000
"2015-07-04",DKI2 (Kelapa Gading),
"2015-07-05",DKI2 (Kelapa Gading),
"2015-07-06",DKI2 (Kelapa Gading),
"2015-07-07",DKI2 (Kelapa Gading),
"2015-07-08",DKI2 (Kelapa Gading),
"2015-07-09",DKI2 (Kelapa Gading),
"2015-07-10",DKI2 (Kelapa Gading),79.0000
"2015-07-11",DKI2 (Kelapa Gading),57.0000
"2015-07-12",DKI2 (Kelapa Gading),51.0000
"2015-07-13",DKI2 (Kelapa Gading),38.0000
"2015-07-14",DKI2 (Kelapa Gading),48.0000
"2015-07-15",DKI2 (Kelapa Gading),42.0000
"2015-07-16",DKI2 (Kelapa Gading),33.0000
"2015-07-17",DKI2 (Kelapa Gading),38.0000
"2015-07-18",DKI2 (Kelapa Gading),40.0000
"2015-07-19",DKI2 (Kelapa Gading),38.0000
"2015-07-20",DKI2 (Kelapa Gading),37.0000
"2015-07-21",DKI2 (Kelapa Gading),38.0000
"2015-07-22",DKI2 (Kelapa Gading),43.0000
"2015-07-23",DKI2 (Kelapa Gading),48.0000
"2015-07-24",DKI2 (Kelapa Gading),49.0000
"2015-07-25",DKI2 (Kelapa Gading),54.0000
"2015-07-26",DKI2 (Kelapa Gading),57.0000
"2015-07-27",DKI2 (Kelapa Gading),53.0000
"2015-07-28",DKI2 (Kelapa Gading),50.0000
"2015-07-29",DKI2 (Kelapa Gading),55.0000
"2015-07-30",DKI2 (Kelapa Gading),55.0000
"2015-07-31",DKI2 (Kelapa Gading),59.0000
"2015-06-01",DKI2 (Kelapa Gading),74.0000
"2015-06-02",DKI2 (Kelapa Gading),75.0000
"2015-06-03",DKI2 (Kelapa Gading),58.0000
"2015-06-04",DKI2 (Kelapa Gading),66.0000
"2015-06-05",DKI2 (Kelapa Gading),58.0000
"2015-06-06",DKI2 (Kelapa Gading),73.0000
"2015-06-07",DKI2 (Kelapa Gading),66.0000
"2015-06-08",DKI2 (Kelapa Gading),75.0000
"2015-06-09",DKI2 (Kelapa Gading),71.0000
"2015-06-10",DKI2 (Kelapa Gading),49.0000
"2015-06-11",DKI2 (Kelapa Gading),69.0000
"2015-06-12",DKI2 (Kelapa Gading),107.0000
"2015-06-13",DKI2 (Kelapa Gading),81.0000
"2015-06-14",DKI2 (Kelapa Gading),73.0000
"2015-06-15",DKI2 (Kelapa Gading),75.0000
"2015-06-16",DKI2 (Kelapa Gading),74.0000
"2015-06-17",DKI2 (Kelapa Gading),81.0000
"2015-06-18",DKI2 (Kelapa Gading),78.0000
"2015-06-19",DKI2 (Kelapa Gading),87.0000
"2015-06-20",DKI2 (Kelapa Gading),65.0000
"2015-06-21",DKI2 (Kelapa Gading),99.0000
"2015-06-22",DKI2 (Kelapa Gading),92.0000
"2015-06-23",DKI2 (Kelapa Gading),98.0000
"2015-06-24",DKI2 (Kelapa Gading),86.0000
"2015-06-25",DKI2 (Kelapa Gading),77.0000
"2015-06-26",DKI2 (Kelapa Gading),83.0000
"2015-06-27",DKI2 (Kelapa Gading),77.0000
"2015-06-28",DKI2 (Kelapa Gading),84.0000
"2015-06-29",DKI2 (Kelapa Gading),99.0000
"2015-06-30",DKI2 (Kelapa Gading),75.0000
"2015-03-01",DKI2 (Kelapa Gading),45.0000
"2015-03-02",DKI2 (Kelapa Gading),35.0000
"2015-03-03",DKI2 (Kelapa Gading),33.0000
"2015-03-04",DKI2 (Kelapa Gading),44.0000
"2015-03-05",DKI2 (Kelapa Gading),32.0000
"2015-03-06",DKI2 (Kelapa Gading),53.0000
"2015-03-07",DKI2 (Kelapa Gading),44.0000
"2015-03-08",DKI2 (Kelapa Gading),39.0000
"2015-03-09",DKI2 (Kelapa Gading),41.0000
"2015-03-10",DKI2 (Kelapa Gading),58.0000
"2015-03-11",DKI2 (Kelapa Gading),43.0000
"2015-03-12",DKI2 (Kelapa Gading),31.0000
"2015-03-13",DKI2 (Kelapa Gading),55.0000
"2015-03-14",DKI2 (Kelapa Gading),55.0000
"2015-03-15",DKI2 (Kelapa Gading),51.0000
"2015-03-16",DKI2 (Kelapa Gading),41.0000
"2015-03-17",DKI2 (Kelapa Gading),83.0000
"2015-03-18",DKI2 (Kelapa Gading),104.0000
"2015-03-19",DKI2 (Kelapa Gading),81.0000
"2015-03-20",DKI2 (Kelapa Gading),127.0000
"2015-03-21",DKI2 (Kelapa Gading),83.0000
"2015-03-22",DKI2 (Kelapa Gading),71.0000
"2015-03-23",DKI2 (Kelapa Gading),84.0000
"2015-03-24",DKI2 (Kelapa Gading),76.0000
"2015-03-25",DKI2 (Kelapa Gading),73.0000
"2015-03-26",DKI2 (Kelapa Gading),66.0000
"2015-03-27",DKI2 (Kelapa Gading),62.0000
"2015-03-28",DKI2 (Kelapa Gading),60.0000
"2015-03-29",DKI2 (Kelapa Gading),63.0000
"2015-03-30",DKI2 (Kelapa Gading),57.0000
"2015-03-31",DKI2 (Kelapa Gading),54.0000
"2015-05-01",DKI2 (Kelapa Gading),105.0000
"2015-05-02",DKI2 (Kelapa Gading),99.0000
"2015-05-03",DKI2 (Kelapa Gading),61.0000
"2015-05-04",DKI2 (Kelapa Gading),55.0000
"2015-05-05",DKI2 (Kelapa Gading),73.0000
"2015-05-06",DKI2 (Kelapa Gading),79.0000
"2015-05-07",DKI2 (Kelapa Gading),59.0000
"2015-05-08",DKI2 (Kelapa Gading),70.0000
"2015-05-09",DKI2 (Kelapa Gading),83.0000
"2015-05-10",DKI2 (Kelapa Gading),76.0000
"2015-05-11",DKI2 (Kelapa Gading),59.0000
"2015-05-12",DKI2 (Kelapa Gading),77.0000
"2015-05-13",DKI2 (Kelapa Gading),66.0000
"2015-05-14",DKI2 (Kelapa Gading),58.0000
"2015-05-15",DKI2 (Kelapa Gading),60.0000
"2015-05-16",DKI2 (Kelapa Gading),68.0000
"2015-05-17",DKI2 (Kelapa Gading),58.0000
"2015-05-18",DKI2 (Kelapa Gading),68.0000
"2015-05-19",DKI2 (Kelapa Gading),84.0000
"2015-05-20",DKI2 (Kelapa Gading),75.0000
"2015-05-21",DKI2 (Kelapa Gading),79.0000
"2015-05-22",DKI2 (Kelapa Gading),85.0000
"2015-05-23",DKI2 (Kelapa Gading),85.0000
"2015-05-24",DKI2 (Kelapa Gading),75.0000
"2015-05-25",DKI2 (Kelapa Gading),67.0000
"2015-05-26",DKI2 (Kelapa Gading),70.0000
"2015-05-27",DKI2 (Kelapa Gading),69.0000
"2015-05-28",DKI2 (Kelapa Gading),59.0000
"2015-05-29",DKI2 (Kelapa Gading),62.0000
"2015-05-30",DKI2 (Kelapa Gading),74.0000
"2015-05-31",DKI2 (Kelapa Gading),70.0000
"2015-11-01",DKI2 (Kelapa Gading),87.0000
"2015-11-02",DKI2 (Kelapa Gading),91.0000
"2015-11-03",DKI2 (Kelapa Gading),78.0000
"2015-11-04",DKI2 (Kelapa Gading),66.0000
"2015-11-05",DKI2 (Kelapa Gading),88.0000
"2015-11-06",DKI2 (Kelapa Gading),74.0000
"2015-11-07",DKI2 (Kelapa Gading),65.0000
"2015-11-08",DKI2 (Kelapa Gading),77.0000
"2015-11-09",DKI2 (Kelapa Gading),71.0000
"2015-11-10",DKI2 (Kelapa Gading),83.0000
"2015-11-11",DKI2 (Kelapa Gading),91.0000
"2015-11-12",DKI2 (Kelapa Gading),78.0000
"2015-11-13",DKI2 (Kelapa Gading),58.0000
"2015-11-14",DKI2 (Kelapa Gading),55.0000
"2015-11-15",DKI2 (Kelapa Gading),73.0000
"2015-11-16",DKI2 (Kelapa Gading),89.0000
"2015-11-17",DKI2 (Kelapa Gading),87.0000
"2015-11-18",DKI2 (Kelapa Gading),72.0000
"2015-11-19",DKI2 (Kelapa Gading),63.0000
"2015-11-20",DKI2 (Kelapa Gading),74.0000
"2015-11-21",DKI2 (Kelapa Gading),86.0000
"2015-11-22",DKI2 (Kelapa Gading),88.0000
"2015-11-23",DKI2 (Kelapa Gading),79.0000
"2015-11-24",DKI2 (Kelapa Gading),77.0000
"2015-11-25",DKI2 (Kelapa Gading),95.0000
"2015-11-26",DKI2 (Kelapa Gading),105.0000
"2015-11-27",DKI2 (Kelapa Gading),85.0000
"2015-11-28",DKI2 (Kelapa Gading),126.0000
"2015-11-29",DKI2 (Kelapa Gading),98.0000
"2015-11-30",DKI2 (Kelapa Gading),105.0000
"2015-10-01",DKI2 (Kelapa Gading),77.0000
"2015-10-02",DKI2 (Kelapa Gading),73.0000
"2015-10-03",DKI2 (Kelapa Gading),69.0000
"2015-10-04",DKI2 (Kelapa Gading),68.0000
"2015-10-05",DKI2 (Kelapa Gading),66.0000
"2015-10-06",DKI2 (Kelapa Gading),75.0000
"2015-10-07",DKI2 (Kelapa Gading),74.0000
"2015-10-08",DKI2 (Kelapa Gading),66.0000
"2015-10-09",DKI2 (Kelapa Gading),64.0000
"2015-10-10",DKI2 (Kelapa Gading),72.0000
"2015-10-11",DKI2 (Kelapa Gading),63.0000
"2015-10-12",DKI2 (Kelapa Gading),62.0000
"2015-10-13",DKI2 (Kelapa Gading),66.0000
"2015-10-14",DKI2 (Kelapa Gading),60.0000
"2015-10-15",DKI2 (Kelapa Gading),77.0000
"2015-10-16",DKI2 (Kelapa Gading),65.0000
"2015-10-17",DKI2 (Kelapa Gading),77.0000
"2015-10-18",DKI2 (Kelapa Gading),87.0000
"2015-10-19",DKI2 (Kelapa Gading),81.0000
